ID,MAIN_NAME,SUB_NAME,DETAIL_NAME,FULL_ADDR
714,대구광역시,서구,내당4동,대구광역시 서구 내당4동
715,대구광역시,서구,비산1동,대구광역시 서구 비산1동
716,대구광역시,서구,비산2·3동,대구광역시 서구 비산2·3동
717,대구광역시,서구,비산4동,대구광역시 서구 비산4동
718,대구광역시,서구,비산5동,대구광역시 서구 비산5동
719,대구광역시,서구,비산6동,대구광역시 서구 비산6동
720,대구광역시,서구,비산7동,대구광역시 서구 비산7동
721,대구광역시,서구,평리1동,대구광역시 서구 평리1동
722,대구광역시,서구,평리2동,대구광역시 서구 평리2동
723,대구광역시,서구,평리3동,대구광역시 서구 평리3동
724,대구광역시,서구,평리4동,대구광역시 서구 평리4동
725,대구광역시,서구,평리5동,대구광역시 서구 평리5동
726,대구광역시,서구,평리6동,대구광역시 서구 평리6동
727,대구광역시,서구,상중이동,대구광역시 서구 상중이동
728,대구광역시,서구,원대동,대구광역시 서구 원대동
729,대구광역시,남구,,대구광역시 남구 
730,대구광역시,남구,이천동,대구광역시 남구 이천동
731,대구광역시,남구,봉덕1동,대구광역시 남구 봉덕1동
732,대구광역시,남구,봉덕2동,대구광역시 남구 봉덕2동
733,대구광역시,남구,봉덕3동,대구광역시 남구 봉덕3동
734,대구광역시,남구,대명1동,대구광역시 남구 대명1동
735,대구광역시,남구,대명2동,대구광역시 남구 대명2동
736,대구광역시,남구,대명3동,대구광역시 남구 대명3동
737,대구광역시,남구,대명4동,대구광역시 남구 대명4동
738,대구광역시,남구,대명5동,대구광역시 남구 대명5동
739,대구광역시,남구,대명6동,대구광역시 남구 대명6동
740,대구광역시,남구,대명9동,대구광역시 남구 대명9동
741,대구광역시,남구,대명10동,대구광역시 남구 대명10동
742,대구광역시,남구,대명11동,대구광역시 남구 대명11동
743,대구광역시,북구,,대구광역시 북구 
744,대구광역시,북구,고성동,대구광역시 북구 고성동
745,대구광역시,북구,칠성동,대구광역시 북구 칠성동
746,대구광역시,북구,침산1동,대구광역시 북구 침산1동
747,대구광역시,북구,침산2동,대구광역시 북구 침산2동
748,대구광역시,북구,침산3동,대구광역시 북구 침산3동
749,대구광역시,북구,산격1동,대구광역시 북구 산격1동
750,대구광역시,북구,산격2동,대구광역시 북구 산격2동
751,대구광역시,북구,산격3동,대구광역시 북구 산격3동
752,대구광역시,북구,산격4동,대구광역시 북구 산격4동
753,대구광역시,북구,복현1동,대구광역시 북구 복현1동
754,대구광역시,북구,복현2동,대구광역시 북구 복현2동
755,대구광역시,북구,검단동,대구광역시 북구 검단동
756,대구광역시,북구,무태조야동,대구광역시 북구 무태조야동
757,대구광역시,북구,태전2동,대구광역시 북구 태전2동
758,대구광역시,북구,관문동,대구광역시 북구 관문동
759,대구광역시,북구,읍내동,대구광역시 북구 읍내동
760,대구광역시,북구,관음동,대구광역시 북구 관음동
761,대구광역시,북구,태전1동,대구광역시 북구 태전1동
762,대구광역시,북구,구암동,대구광역시 북구 구암동
763,대구광역시,북구,노원동,대구광역시 북구 노원동
764,대구광역시,북구,동천동,대구광역시 북구 동천동
765,대구광역시,북구,국우동,대구광역시 북구 국우동
766,대구광역시,북구,대현동,대구광역시 북구 대현동
767,대구광역시,수성구,,대구광역시 수성구 
768,대구광역시,수성구,범어1동,대구광역시 수성구 범어1동
769,대구광역시,수성구,범어2동,대구광역시 수성구 범어2동
770,대구광역시,수성구,범어3동,대구광역시 수성구 범어3동
771,대구광역시,수성구,범어4동,대구광역시 수성구 범어4동
772,대구광역시,수성구,만촌1동,대구광역시 수성구 만촌1동
773,대구광역시,수성구,만촌2동,대구광역시 수성구 만촌2동
774,대구광역시,수성구,만촌3동,대구광역시 수성구 만촌3동
775,대구광역시,수성구,수성1가동,대구광역시 수성구 수성1가동
776,대구광역시,수성구,수성2·3가동,대구광역시 수성구 수성2·3가동
777,대구광역시,수성구,수성4가동,대구광역시 수성구 수성4가동
778,대구광역시,수성구,황금1동,대구광역시 수성구 황금1동
779,대구광역시,수성구,황금2동,대구광역시 수성구 황금2동
780,대구광역시,수성구,중동,대구광역시 수성구 중동
781,대구광역시,수성구,상동,대구광역시 수성구 상동
782,대구광역시,수성구,파동,대구광역시 수성구 파동
783,대구광역시,수성구,두산동,대구광역시 수성구 두산동
784,대구광역시,수성구,지산1동,대구광역시 수성구 지산1동
785,대구광역시,수성구,지산2동,대구광역시 수성구 지산2동
786,대구광역시,수성구,범물1동,대구광역시 수성구 범물1동
787,대구광역시,수성구,범물2동,대구광역시 수성구 범물2동
788,대구광역시,수성구,고산1동,대구광역시 수성구 고산1동
789,대구광역시,수성구,고산2동,대구광역시 수성구 고산2동
790,대구광역시,수성구,고산3동,대구광역시 수성구 고산3동
791,대구광역시,달서구,,대구광역시 달서구 
792,대구광역시,달서구,두류3동,대구광역시 달서구 두류3동
793,대구광역시,달서구,본리동,대구광역시 달서구 본리동
794,대구광역시,달서구,감삼동,대구광역시 달서구 감삼동
795,대구광역시,달서구,죽전동,대구광역시 달서구 죽전동
796,대구광역시,달서구,장기동,대구광역시 달서구 장기동
797,대구광역시,달서구,이곡1동,대구광역시 달서구 이곡1동
798,대구광역시,달서구,신당동,대구광역시 달서구 신당동
799,대구광역시,달서구,월성1동,대구광역시 달서구 월성1동
800,대구광역시,달서구,월성2동,대구광역시 달서구 월성2동
801,대구광역시,달서구,진천동,대구광역시 달서구 진천동
802,대구광역시,달서구,상인1동,대구광역시 달서구 상인1동
803,대구광역시,달서구,상인2동,대구광역시 달서구 상인2동
804,대구광역시,달서구,상인3동,대구광역시 달서구 상인3동
805,대구광역시,달서구,도원동,대구광역시 달서구 도원동
806,대구광역시,달서구,송현1동,대구광역시 달서구 송현1동
807,대구광역시,달서구,송현2동,대구광역시 달서구 송현2동
808,대구광역시,달서구,본동,대구광역시 달서구 본동
809,대구광역시,달서구,용산1동,대구광역시 달서구 용산1동
810,대구광역시,달서구,용산2동,대구광역시 달서구 용산2동
811,대구광역시,달서구,이곡2동,대구광역시 달서구 이곡2동
812,대구광역시,달서구,성당동,대구광역시 달서구 성당동
813,대구광역시,달서구,"두류1,2동","대구광역시 달서구 두류1,2동"
814,대구광역시,달성군,,대구광역시 달성군 
815,대구광역시,달성군,화원읍,대구광역시 달성군 화원읍
816,대구광역시,달성군,논공읍,대구광역시 달성군 논공읍
817,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍
818,대구광역시,달성군,가창면,대구광역시 달성군 가창면
819,대구광역시,달성군,하빈면,대구광역시 달성군 하빈면
820,대구광역시,달성군,옥포면,대구광역시 달성군 옥포면
821,대구광역시,달성군,현풍면,대구광역시 달성군 현풍면
822,대구광역시,달성군,유가면,대구광역시 달성군 유가면
823,대구광역시,달성군,구지면,대구광역시 달성군 구지면
824,,,,  
825,인천광역시,,,인천광역시  
826,인천광역시,중구,,인천광역시 중구 
827,인천광역시,중구,연안동,인천광역시 중구 연안동
828,인천광역시,중구,신포동,인천광역시 중구 신포동
829,인천광역시,중구,신흥동,인천광역시 중구 신흥동
830,인천광역시,중구,도원동,인천광역시 중구 도원동
831,인천광역시,중구,율목동,인천광역시 중구 율목동
832,인천광역시,중구,동인천동,인천광역시 중구 동인천동
833,인천광역시,중구,북성동,인천광역시 중구 북성동
834,인천광역시,중구,송월동,인천광역시 중구 송월동
835,인천광역시,중구,용유동,인천광역시 중구 용유동
836,인천광역시,중구,운서동,인천광역시 중구 운서동
837,인천광역시,중구,영종동,인천광역시 중구 영종동
838,인천광역시,중구,영종1동,인천광역시 중구 영종1동
839,인천광역시,동구,,인천광역시 동구 
840,인천광역시,동구,만석동,인천광역시 동구 만석동
841,인천광역시,동구,화수1·화평동,인천광역시 동구 화수1·화평동
842,인천광역시,동구,화수2동,인천광역시 동구 화수2동
843,인천광역시,동구,송현1·2동,인천광역시 동구 송현1·2동
844,인천광역시,동구,송현3동,인천광역시 동구 송현3동
845,인천광역시,동구,송림1동,인천광역시 동구 송림1동
846,인천광역시,동구,송림2동,인천광역시 동구 송림2동
847,인천광역시,동구,송림3·5동,인천광역시 동구 송림3·5동
848,인천광역시,동구,송림4동,인천광역시 동구 송림4동
849,인천광역시,동구,송림6동,인천광역시 동구 송림6동
850,인천광역시,동구,금창동,인천광역시 동구 금창동
851,인천광역시,남구,,인천광역시 남구 
852,인천광역시,남구,숭의2동,인천광역시 남구 숭의2동
853,인천광역시,남구,숭의4동,인천광역시 남구 숭의4동
854,인천광역시,남구,용현2동,인천광역시 남구 용현2동
855,인천광역시,남구,용현3동,인천광역시 남구 용현3동
856,인천광역시,남구,용현5동,인천광역시 남구 용현5동
857,인천광역시,남구,학익1동,인천광역시 남구 학익1동
858,인천광역시,남구,학익2동,인천광역시 남구 학익2동
859,인천광역시,남구,도화1동,인천광역시 남구 도화1동
860,인천광역시,남구,주안1동,인천광역시 남구 주안1동
861,인천광역시,남구,주안2동,인천광역시 남구 주안2동
862,인천광역시,남구,주안3동,인천광역시 남구 주안3동
863,인천광역시,남구,주안4동,인천광역시 남구 주안4동
864,인천광역시,남구,주안5동,인천광역시 남구 주안5동
865,인천광역시,남구,주안6동,인천광역시 남구 주안6동
866,인천광역시,남구,주안7동,인천광역시 남구 주안7동
867,인천광역시,남구,주안8동,인천광역시 남구 주안8동
868,인천광역시,남구,관교동,인천광역시 남구 관교동
869,인천광역시,남구,문학동,인천광역시 남구 문학동
870,인천광역시,남구,숭의1·3동,인천광역시 남구 숭의1·3동
871,인천광역시,남구,용현1·4동,인천광역시 남구 용현1·4동
872,인천광역시,남구,도화2·3동,인천광역시 남구 도화2·3동
873,인천광역시,연수구,,인천광역시 연수구 
874,인천광역시,연수구,옥련1동,인천광역시 연수구 옥련1동
875,인천광역시,연수구,선학동,인천광역시 연수구 선학동
876,인천광역시,연수구,연수1동,인천광역시 연수구 연수1동
877,인천광역시,연수구,연수2동,인천광역시 연수구 연수2동
878,인천광역시,연수구,연수3동,인천광역시 연수구 연수3동
879,인천광역시,연수구,청학동,인천광역시 연수구 청학동
880,인천광역시,연수구,동춘1동,인천광역시 연수구 동춘1동
881,인천광역시,연수구,동춘2동,인천광역시 연수구 동춘2동
882,인천광역시,연수구,동춘3동,인천광역시 연수구 동춘3동
883,인천광역시,연수구,옥련2동,인천광역시 연수구 옥련2동
884,인천광역시,연수구,송도1동,인천광역시 연수구 송도1동
885,인천광역시,연수구,송도2동,인천광역시 연수구 송도2동
886,인천광역시,연수구,송도3동,인천광역시 연수구 송도3동
887,인천광역시,남동구,,인천광역시 남동구 
888,인천광역시,남동구,구월1동,인천광역시 남동구 구월1동
889,인천광역시,남동구,구월2동,인천광역시 남동구 구월2동
890,인천광역시,남동구,구월3동,인천광역시 남동구 구월3동
891,인천광역시,남동구,구월4동,인천광역시 남동구 구월4동
892,인천광역시,남동구,간석1동,인천광역시 남동구 간석1동
893,인천광역시,남동구,간석2동,인천광역시 남동구 간석2동
894,인천광역시,남동구,간석3동,인천광역시 남동구 간석3동
895,인천광역시,남동구,간석4동,인천광역시 남동구 간석4동
896,인천광역시,남동구,만수1동,인천광역시 남동구 만수1동
897,인천광역시,남동구,만수2동,인천광역시 남동구 만수2동
898,인천광역시,남동구,만수3동,인천광역시 남동구 만수3동
899,인천광역시,남동구,만수4동,인천광역시 남동구 만수4동
900,인천광역시,남동구,만수5동,인천광역시 남동구 만수5동
901,인천광역시,남동구,만수6동,인천광역시 남동구 만수6동
902,인천광역시,남동구,장수서창동,인천광역시 남동구 장수서창동
903,인천광역시,남동구,남촌도림동,인천광역시 남동구 남촌도림동
904,인천광역시,남동구,논현1동,인천광역시 남동구 논현1동
905,인천광역시,남동구,논현2동,인천광역시 남동구 논현2동
906,인천광역시,남동구,논현고잔동,인천광역시 남동구 논현고잔동
907,인천광역시,부평구,,인천광역시 부평구 
908,인천광역시,부평구,부평1동,인천광역시 부평구 부평1동
909,인천광역시,부평구,부평2동,인천광역시 부평구 부평2동
910,인천광역시,부평구,부평3동,인천광역시 부평구 부평3동
911,인천광역시,부평구,부평4동,인천광역시 부평구 부평4동
912,인천광역시,부평구,부평5동,인천광역시 부평구 부평5동
913,인천광역시,부평구,부평6동,인천광역시 부평구 부평6동
914,인천광역시,부평구,산곡1동,인천광역시 부평구 산곡1동
915,인천광역시,부평구,산곡2동,인천광역시 부평구 산곡2동
916,인천광역시,부평구,산곡3동,인천광역시 부평구 산곡3동
917,인천광역시,부평구,산곡4동,인천광역시 부평구 산곡4동
918,인천광역시,부평구,청천1동,인천광역시 부평구 청천1동
919,인천광역시,부평구,청천2동,인천광역시 부평구 청천2동
920,인천광역시,부평구,갈산1동,인천광역시 부평구 갈산1동
921,인천광역시,부평구,갈산2동,인천광역시 부평구 갈산2동
922,인천광역시,부평구,삼산1동,인천광역시 부평구 삼산1동
923,인천광역시,부평구,부개1동,인천광역시 부평구 부개1동
924,인천광역시,부평구,부개2동,인천광역시 부평구 부개2동
925,인천광역시,부평구,부개3동,인천광역시 부평구 부개3동
926,인천광역시,부평구,일신동,인천광역시 부평구 일신동
927,인천광역시,부평구,십정1동,인천광역시 부평구 십정1동
928,인천광역시,부평구,십정2동,인천광역시 부평구 십정2동
929,인천광역시,부평구,삼산2동,인천광역시 부평구 삼산2동
930,인천광역시,계양구,,인천광역시 계양구 
931,인천광역시,계양구,효성1동,인천광역시 계양구 효성1동
932,인천광역시,계양구,효성2동,인천광역시 계양구 효성2동
933,인천광역시,계양구,계산1동,인천광역시 계양구 계산1동
934,인천광역시,계양구,계산2동,인천광역시 계양구 계산2동
935,인천광역시,계양구,계산3동,인천광역시 계양구 계산3동
936,인천광역시,계양구,작전1동,인천광역시 계양구 작전1동
937,인천광역시,계양구,작전2동,인천광역시 계양구 작전2동
938,인천광역시,계양구,작전서운동,인천광역시 계양구 작전서운동
939,인천광역시,계양구,계양2동,인천광역시 계양구 계양2동
940,인천광역시,계양구,계산4동,인천광역시 계양구 계산4동
941,인천광역시,계양구,계양1동,인천광역시 계양구 계양1동
942,인천광역시,계양구,계양3동,인천광역시 계양구 계양3동
943,인천광역시,서구,,인천광역시 서구 
944,인천광역시,서구,검암경서동,인천광역시 서구 검암경서동
945,인천광역시,서구,연희동,인천광역시 서구 연희동
946,인천광역시,서구,가정1동,인천광역시 서구 가정1동
947,인천광역시,서구,가정2동,인천광역시 서구 가정2동
948,인천광역시,서구,가정3동,인천광역시 서구 가정3동
949,인천광역시,서구,석남1동,인천광역시 서구 석남1동
950,인천광역시,서구,석남2동,인천광역시 서구 석남2동
951,인천광역시,서구,석남3동,인천광역시 서구 석남3동
952,인천광역시,서구,가좌1동,인천광역시 서구 가좌1동
953,인천광역시,서구,가좌2동,인천광역시 서구 가좌2동
954,인천광역시,서구,가좌3동,인천광역시 서구 가좌3동
955,인천광역시,서구,가좌4동,인천광역시 서구 가좌4동
956,인천광역시,서구,검단2동,인천광역시 서구 검단2동
957,인천광역시,서구,검단3동,인천광역시 서구 검단3동
958,인천광역시,서구,검단4동,인천광역시 서구 검단4동
959,인천광역시,서구,신현원창동,인천광역시 서구 신현원창동
960,인천광역시,서구,청라1동,인천광역시 서구 청라1동
961,인천광역시,서구,청라2동,인천광역시 서구 청라2동
962,인천광역시,서구,청라3동,인천광역시 서구 청라3동
963,인천광역시,서구,검단1동,인천광역시 서구 검단1동
964,인천광역시,서구,검단5동,인천광역시 서구 검단5동
965,인천광역시,강화군,,인천광역시 강화군 
966,인천광역시,강화군,강화읍,인천광역시 강화군 강화읍
967,인천광역시,강화군,선원면,인천광역시 강화군 선원면
968,인천광역시,강화군,불은면,인천광역시 강화군 불은면
969,인천광역시,강화군,길상면,인천광역시 강화군 길상면
970,인천광역시,강화군,화도면,인천광역시 강화군 화도면
971,인천광역시,강화군,양도면,인천광역시 강화군 양도면
972,인천광역시,강화군,내가면,인천광역시 강화군 내가면
973,인천광역시,강화군,하점면,인천광역시 강화군 하점면
974,인천광역시,강화군,양사면,인천광역시 강화군 양사면
975,인천광역시,강화군,송해면,인천광역시 강화군 송해면
976,인천광역시,강화군,교동면,인천광역시 강화군 교동면
977,인천광역시,강화군,삼산면,인천광역시 강화군 삼산면
978,인천광역시,강화군,서도면,인천광역시 강화군 서도면
979,인천광역시,옹진군,,인천광역시 옹진군 
980,인천광역시,옹진군,북도면,인천광역시 옹진군 북도면
981,인천광역시,옹진군,연평면,인천광역시 옹진군 연평면
982,인천광역시,옹진군,백령면,인천광역시 옹진군 백령면
983,인천광역시,옹진군,대청면,인천광역시 옹진군 대청면
984,인천광역시,옹진군,덕적면,인천광역시 옹진군 덕적면
985,인천광역시,옹진군,자월면,인천광역시 옹진군 자월면
986,인천광역시,옹진군,영흥면,인천광역시 옹진군 영흥면
987,,,,  
988,광주광역시,,,광주광역시  
989,광주광역시,동구,,광주광역시 동구 
990,광주광역시,동구,충장동,광주광역시 동구 충장동
991,광주광역시,동구,동명동,광주광역시 동구 동명동
992,광주광역시,동구,계림1동,광주광역시 동구 계림1동
993,광주광역시,동구,계림2동,광주광역시 동구 계림2동
994,광주광역시,동구,산수1동,광주광역시 동구 산수1동
995,광주광역시,동구,산수2동,광주광역시 동구 산수2동
996,광주광역시,동구,지산1동,광주광역시 동구 지산1동
997,광주광역시,동구,지산2동,광주광역시 동구 지산2동
998,광주광역시,동구,서남동,광주광역시 동구 서남동
999,광주광역시,동구,학동,광주광역시 동구 학동
1000,광주광역시,동구,학운동,광주광역시 동구 학운동
1001,광주광역시,동구,지원1동,광주광역시 동구 지원1동
1002,광주광역시,동구,지원2동,광주광역시 동구 지원2동
1003,광주광역시,서구,,광주광역시 서구 
1004,광주광역시,서구,양동,광주광역시 서구 양동
1005,광주광역시,서구,양3동,광주광역시 서구 양3동
1006,광주광역시,서구,농성1동,광주광역시 서구 농성1동
1007,광주광역시,서구,농성2동,광주광역시 서구 농성2동
1008,광주광역시,서구,광천동,광주광역시 서구 광천동
1009,광주광역시,서구,유덕동,광주광역시 서구 유덕동
1010,광주광역시,서구,상무1동,광주광역시 서구 상무1동
1011,광주광역시,서구,상무2동,광주광역시 서구 상무2동
1012,광주광역시,서구,화정1동,광주광역시 서구 화정1동
1013,광주광역시,서구,화정2동,광주광역시 서구 화정2동
1014,광주광역시,서구,화정3동,광주광역시 서구 화정3동
1015,광주광역시,서구,화정4동,광주광역시 서구 화정4동
1016,광주광역시,서구,서창동,광주광역시 서구 서창동
1017,광주광역시,서구,치평동,광주광역시 서구 치평동
1018,광주광역시,서구,풍암동,광주광역시 서구 풍암동
1019,광주광역시,서구,금호1동,광주광역시 서구 금호1동
1020,광주광역시,서구,금호2동,광주광역시 서구 금호2동
1021,광주광역시,서구,동천동,광주광역시 서구 동천동
1022,광주광역시,남구,,광주광역시 남구 
1023,광주광역시,남구,양림동,광주광역시 남구 양림동
1024,광주광역시,남구,방림1동,광주광역시 남구 방림1동
1025,광주광역시,남구,방림2동,광주광역시 남구 방림2동
1026,광주광역시,남구,사직동,광주광역시 남구 사직동
1027,광주광역시,남구,월산동,광주광역시 남구 월산동
1028,광주광역시,남구,월산4동,광주광역시 남구 월산4동
1029,광주광역시,남구,월산5동,광주광역시 남구 월산5동
1030,광주광역시,남구,백운1동,광주광역시 남구 백운1동
1031,광주광역시,남구,백운2동,광주광역시 남구 백운2동
1032,광주광역시,남구,주월1동,광주광역시 남구 주월1동
1033,광주광역시,남구,주월2동,광주광역시 남구 주월2동
1034,광주광역시,남구,효덕동,광주광역시 남구 효덕동
1035,광주광역시,남구,송암동,광주광역시 남구 송암동
1036,광주광역시,남구,봉선1동,광주광역시 남구 봉선1동
1037,광주광역시,남구,봉선2동,광주광역시 남구 봉선2동
1038,광주광역시,남구,대촌동,광주광역시 남구 대촌동
1039,광주광역시,북구,,광주광역시 북구 
1040,광주광역시,북구,중흥1동,광주광역시 북구 중흥1동
1041,광주광역시,북구,중흥2동,광주광역시 북구 중흥2동
1042,광주광역시,북구,중흥3동,광주광역시 북구 중흥3동
1043,광주광역시,북구,중앙동,광주광역시 북구 중앙동
1044,광주광역시,북구,임동,광주광역시 북구 임동
1045,광주광역시,북구,신안동,광주광역시 북구 신안동
1046,광주광역시,북구,용봉동,광주광역시 북구 용봉동
1047,광주광역시,북구,운암1동,광주광역시 북구 운암1동
1048,광주광역시,북구,운암2동,광주광역시 북구 운암2동
1049,광주광역시,북구,운암3동,광주광역시 북구 운암3동
1050,광주광역시,북구,동림동,광주광역시 북구 동림동
1051,광주광역시,북구,우산동,광주광역시 북구 우산동
1052,광주광역시,북구,풍향동,광주광역시 북구 풍향동
1053,광주광역시,북구,문화동,광주광역시 북구 문화동
1054,광주광역시,북구,문흥1동,광주광역시 북구 문흥1동
1055,광주광역시,북구,문흥2동,광주광역시 북구 문흥2동
1056,광주광역시,북구,두암1동,광주광역시 북구 두암1동
1057,광주광역시,북구,두암2동,광주광역시 북구 두암2동
1058,광주광역시,북구,두암3동,광주광역시 북구 두암3동
1059,광주광역시,북구,삼각동,광주광역시 북구 삼각동
1060,광주광역시,북구,매곡동,광주광역시 북구 매곡동
1061,광주광역시,북구,오치1동,광주광역시 북구 오치1동
1062,광주광역시,북구,오치2동,광주광역시 북구 오치2동
1063,광주광역시,북구,석곡동,광주광역시 북구 석곡동
1064,광주광역시,북구,일곡동,광주광역시 북구 일곡동
1065,광주광역시,북구,건국동,광주광역시 북구 건국동
1066,광주광역시,북구,양산동,광주광역시 북구 양산동
1067,광주광역시,광산구,,광주광역시 광산구 
1068,광주광역시,광산구,송정1동,광주광역시 광산구 송정1동
1069,광주광역시,광산구,송정2동,광주광역시 광산구 송정2동
1070,광주광역시,광산구,도산동,광주광역시 광산구 도산동
1071,광주광역시,광산구,신흥동,광주광역시 광산구 신흥동
1072,광주광역시,광산구,어룡동,광주광역시 광산구 어룡동
1073,광주광역시,광산구,우산동,광주광역시 광산구 우산동
1074,광주광역시,광산구,월곡1동,광주광역시 광산구 월곡1동
1075,광주광역시,광산구,월곡2동,광주광역시 광산구 월곡2동
1076,광주광역시,광산구,비아동,광주광역시 광산구 비아동
1077,광주광역시,광산구,하남동,광주광역시 광산구 하남동
1078,광주광역시,광산구,임곡동,광주광역시 광산구 임곡동
1079,광주광역시,광산구,동곡동,광주광역시 광산구 동곡동
1080,광주광역시,광산구,평동,광주광역시 광산구 평동
1081,광주광역시,광산구,삼도동,광주광역시 광산구 삼도동
1082,광주광역시,광산구,본량동,광주광역시 광산구 본량동
1083,광주광역시,광산구,첨단1동,광주광역시 광산구 첨단1동
1084,광주광역시,광산구,첨단2동,광주광역시 광산구 첨단2동
1085,광주광역시,광산구,운남동,광주광역시 광산구 운남동
1086,광주광역시,광산구,신창동,광주광역시 광산구 신창동
1087,광주광역시,광산구,신가동,광주광역시 광산구 신가동
1088,광주광역시,광산구,수완동,광주광역시 광산구 수완동
1089,,,,  
1090,대전광역시,,,대전광역시  
1091,대전광역시,동구,,대전광역시 동구 
1092,대전광역시,동구,효동,대전광역시 동구 효동
1093,대전광역시,동구,판암1동,대전광역시 동구 판암1동
1094,대전광역시,동구,판암2동,대전광역시 동구 판암2동
1095,대전광역시,동구,용운동,대전광역시 동구 용운동
1096,대전광역시,동구,자양동,대전광역시 동구 자양동
1097,대전광역시,동구,가양1동,대전광역시 동구 가양1동
1098,대전광역시,동구,가양2동,대전광역시 동구 가양2동
1099,대전광역시,동구,용전동,대전광역시 동구 용전동
1100,대전광역시,동구,홍도동,대전광역시 동구 홍도동
1101,대전광역시,동구,대청동,대전광역시 동구 대청동
1102,대전광역시,동구,산내동,대전광역시 동구 산내동
1103,대전광역시,동구,중앙동,대전광역시 동구 중앙동
1104,대전광역시,동구,신인동,대전광역시 동구 신인동
1105,대전광역시,동구,대동,대전광역시 동구 대동
1106,대전광역시,동구,성남동,대전광역시 동구 성남동
1107,대전광역시,동구,삼성동,대전광역시 동구 삼성동
1108,대전광역시,중구,,대전광역시 중구 
1109,대전광역시,중구,은행선화동,대전광역시 중구 은행선화동
1110,대전광역시,중구,목동,대전광역시 중구 목동
1111,대전광역시,중구,중촌동,대전광역시 중구 중촌동
1112,대전광역시,중구,대흥동,대전광역시 중구 대흥동
1113,대전광역시,중구,문창동,대전광역시 중구 문창동
1114,대전광역시,중구,석교동,대전광역시 중구 석교동
1115,대전광역시,중구,대사동,대전광역시 중구 대사동
1116,대전광역시,중구,부사동,대전광역시 중구 부사동
1117,대전광역시,중구,용두동,대전광역시 중구 용두동
1118,대전광역시,중구,오류동,대전광역시 중구 오류동
1119,대전광역시,중구,태평1동,대전광역시 중구 태평1동
1120,대전광역시,중구,태평2동,대전광역시 중구 태평2동
1121,대전광역시,중구,유천1동,대전광역시 중구 유천1동
1122,대전광역시,중구,유천2동,대전광역시 중구 유천2동
1123,대전광역시,중구,문화1동,대전광역시 중구 문화1동
1124,대전광역시,중구,문화2동,대전광역시 중구 문화2동
1125,대전광역시,중구,산성동,대전광역시 중구 산성동
1126,대전광역시,서구,,대전광역시 서구 
1127,대전광역시,서구,복수동,대전광역시 서구 복수동
1128,대전광역시,서구,도마1동,대전광역시 서구 도마1동
1129,대전광역시,서구,도마2동,대전광역시 서구 도마2동
1130,대전광역시,서구,정림동,대전광역시 서구 정림동
1131,대전광역시,서구,변동,대전광역시 서구 변동
1132,대전광역시,서구,용문동,대전광역시 서구 용문동
1133,대전광역시,서구,탄방동,대전광역시 서구 탄방동
1134,대전광역시,서구,둔산1동,대전광역시 서구 둔산1동
1135,대전광역시,서구,둔산2동,대전광역시 서구 둔산2동
1136,대전광역시,서구,괴정동,대전광역시 서구 괴정동
1137,대전광역시,서구,가장동,대전광역시 서구 가장동
1138,대전광역시,서구,내동,대전광역시 서구 내동
1139,대전광역시,서구,갈마1동,대전광역시 서구 갈마1동
1140,대전광역시,서구,갈마2동,대전광역시 서구 갈마2동
1141,대전광역시,서구,월평1동,대전광역시 서구 월평1동
1142,대전광역시,서구,월평2동,대전광역시 서구 월평2동
1143,대전광역시,서구,월평3동,대전광역시 서구 월평3동
1144,대전광역시,서구,만년동,대전광역시 서구 만년동
1145,대전광역시,서구,가수원동,대전광역시 서구 가수원동
1146,대전광역시,서구,기성동,대전광역시 서구 기성동
1147,대전광역시,서구,관저1동,대전광역시 서구 관저1동
1148,대전광역시,서구,관저2동,대전광역시 서구 관저2동
1149,대전광역시,서구,둔산3동,대전광역시 서구 둔산3동
1150,대전광역시,유성구,,대전광역시 유성구 
1151,대전광역시,유성구,진잠동,대전광역시 유성구 진잠동
1152,대전광역시,유성구,온천2동,대전광역시 유성구 온천2동
1153,대전광역시,유성구,신성동,대전광역시 유성구 신성동
1154,대전광역시,유성구,전민동,대전광역시 유성구 전민동
1155,대전광역시,유성구,노은1동,대전광역시 유성구 노은1동
1156,대전광역시,유성구,노은2동,대전광역시 유성구 노은2동
1157,대전광역시,유성구,노은3동,대전광역시 유성구 노은3동
1158,대전광역시,유성구,구즉동,대전광역시 유성구 구즉동
1159,대전광역시,유성구,관평동,대전광역시 유성구 관평동
1160,대전광역시,유성구,온천1동,대전광역시 유성구 온천1동
1161,대전광역시,유성구,원신흥동,대전광역시 유성구 원신흥동
1162,대전광역시,대덕구,,대전광역시 대덕구 
1163,대전광역시,대덕구,오정동,대전광역시 대덕구 오정동
1164,대전광역시,대덕구,대화동,대전광역시 대덕구 대화동
1165,대전광역시,대덕구,회덕동,대전광역시 대덕구 회덕동
1166,대전광역시,대덕구,비래동,대전광역시 대덕구 비래동
1167,대전광역시,대덕구,중리동,대전광역시 대덕구 중리동
1168,대전광역시,대덕구,법1동,대전광역시 대덕구 법1동
1169,대전광역시,대덕구,법2동,대전광역시 대덕구 법2동
1170,대전광역시,대덕구,신탄진동,대전광역시 대덕구 신탄진동
1171,대전광역시,대덕구,석봉동,대전광역시 대덕구 석봉동
1172,대전광역시,대덕구,덕암동,대전광역시 대덕구 덕암동
